sigun_nm,bizplc_nm,licensg_ymd,bsn_state_nm,clsbiz_ymd,multi_utlz_bizest_yn,tot_faclt_scale,sanittn_indutype_nm,sanittn_bizcond_nm,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt
시흥시,남원추어탕,20090202,영업,,,,,한식,"경기도 시흥시 범안로 335-6, 1층 (계수동)",경기도 시흥시 계수동 179-1 1층 ,14925,37.4528689,126.8177204
시흥시,송담추어탕,20090122,영업,,,,,탕류(보신용),"경기도 시흥시 옥구상가4길 24-6, 1층 101호 일부호, 102호 일부호 (정왕동)",경기도 시흥시 정왕동 1854-7 ,15040,37.3525036,126.7216283
시흥시,힐링놀이터퓨전포차,20090121,영업,,,,,한식,"경기도 시흥시 호현로22번길 17 (신천동,1층)",경기도 시흥시 신천동 709-17 1층 ,14910,37.4412169,126.7861061
시흥시,떡도날드,20090109,영업,,,,,기타,"경기도 시흥시 함송로29번길 39, 대림3차아파트 상가동 1층 105호 (정왕동)",경기도 시흥시 정왕동 1878-4 상가동 105호,15017,37.3652067,126.7344952
시흥시,부자한식부페,20090106,영업,,,,,한식,경기도 시흥시 범안로390번길 2 (계수동),경기도 시흥시 계수동 256-1 ,14928,37.4487948,126.8192837
시흥시,명인족발보쌈,20090105,영업,,,,,기타,"경기도 시흥시 오이도3길 22, 1층 (정왕동)",경기도 시흥시 정왕동 2024-6 1층 ,15015,37.3422734,126.6894685
시흥시,하나로식당,20081230,영업,,,,,한식,경기도 시흥시 논곡길 10 (논곡동),경기도 시흥시 논곡동 246-2 ,14982,37.3941037,126.8552975
시흥시,복음각,20081216,영업,,,,,중국식,"경기도 시흥시 복지로53번길 14, 1층 (대야동)",경기도 시흥시 대야동 470-4 1층 ,14905,37.4448083,126.7882651
시흥시,"정왕3,4동점굽네치킨",20081211,영업,,,,,통닭(치킨),"경기도 시흥시 정왕신길로49번길 28, 미주아파트(상가동) 1층 106, 107호 (정왕동)",경기도 시흥시 정왕동 1875-2 미주아파트(상가동) ,15028,37.3601278,126.7283022
시흥시,싼타마카롱,20081210,영업,,,,,호프/통닭,"경기도 시흥시 중심상가1길 14, 112호 (정왕동)",경기도 시흥시 정왕동 1745-3 112호 ,15066,37.3433235,126.7348077
시흥시,김밥천국2900,20081208,영업,,,,,분식,"경기도 시흥시 승지로60번길 17, 현대프라자 1층 117호 (능곡동)",경기도 시흥시 능곡동 758 현대프라자 ,14995,37.3687417,126.8125426
시흥시,백년불고기물갈비,20081205,영업,,,,,식육(숯불구이),"경기도 시흥시 비둘기공원5길 15, 1층 109호 (대야동, 은행프라자)",경기도 시흥시 대야동 537 은행 프라자 109호,14912,37.4426494,126.7904899
시흥시,참소예,20081205,영업,,,,,한식,"경기도 시흥시 동서로 706-27, 1층 일부호 (물왕동)",경기도 시흥시 물왕동 331-4 ,14993,37.3839934,126.8283192
시흥시,다이와,20081203,영업,,,,,횟집,"경기도 시흥시 서촌상가1길 13, 신안프라자 1층 101, 102호 (정왕동)",경기도 시흥시 정왕동 1727-6 신안프라자 ,15036,37.3474744,126.7327334
시흥시,술통,20081127,영업,,,,,호프/통닭,"경기도 시흥시 하상로4번길 7-1 (하상동,1층)",경기도 시흥시 하상동 375-9 1층 ,14977,37.3912723,126.8134666
시흥시,안씨네한우명가,20081126,영업,,,,,식육(숯불구이),경기도 시흥시 동서로857번길 28-24 (물왕동),경기도 시흥시 물왕동 113-1 ,14983,37.3860689,126.839947
시흥시,돈C숯불구이,20081121,영업,,,,,한식,경기도 시흥시 뱀내장터로 9-1 (대야동),경기도 시흥시 대야동 498-17 ,14909,37.4423695,126.7859142
시흥시,심양불고기2호점정왕점,20081110,영업,,,,,식육(숯불구이),"경기도 시흥시 군서로36번길 5, 1층 (정왕동)",경기도 시흥시 정왕동 1204-5 1층 ,15052,37.3459421,126.7481825
시흥시,수산구선생,20081107,영업,,,,,호프/통닭,"경기도 시흥시 마유로423번길 6, 1층 (정왕동)",경기도 시흥시 정왕동 2300-9 1층 ,15024,37.352708,126.7405951
시흥시,튼튼네 칼국수 양념,20081020,영업,,,,,한식,경기도 시흥시 오이도중앙로36번길 6-1 (정왕동),경기도 시흥시 정왕동 2001-6 ,15015,37.345425,126.6890056
시흥시,명가통닭은계점,20201204,영업,,,,,호프/통닭,"경기도 시흥시 은계번영길 21, 은계 유테라스 1층 106호 (은행동)",경기도 시흥시 은행동 646-9 은계 유테라스 ,14922,37.4372099,126.8033937
시흥시,비어테라스,20190712,영업,,,,,호프/통닭,"경기도 시흥시 산현마을길 56, 청담빌딩 1층 106호 (산현동)",경기도 시흥시 산현동 506-1 청담빌딩 ,14989,37.3764823,126.8455203
시흥시,목목카페,20201208,영업,,,,,커피숍,"경기도 시흥시 시흥대로935번길 6, 2층 일부호 (미산동)",경기도 시흥시 미산동 270-7 ,14956,37.4197001,126.7888644
시흥시,로우커피,20210514,영업,,,,,커피숍,"경기도 시흥시 수인로3312번길 16, T108동 지하2층 A104호 (대야동, 시흥 센트럴 푸르지오)",경기도 시흥시 대야동 693 시흥 센트럴 푸르지오 ,14911,37.4413231,126.7902764
시흥시,에스앤제이쿡(S&J COOK),20190712,영업,,,,,기타,"경기도 시흥시 장곡로49번길 5, 1층 일부(103)호 (장곡동)",경기도 시흥시 장곡동 813-1 ,15002,37.3790337,126.7834091
시흥시,한제소곱창전골배곧점,20190715,영업,,,,,식육(숯불구이),"경기도 시흥시 서울대학로278번길 19-14, 배곧프라자 1층 103호 (정왕동)",경기도 시흥시 정왕동 2515 배곧프라자 ,15011,37.3701623,126.7286625
시흥시,방이샤브칼국수배곧본점,20190715,영업,,,,,한식,"경기도 시흥시 서울대학로278번길 26, 시흥배곧 아브뉴프랑 센트럴 오렌지 101,102호 (정왕동)",경기도 시흥시 정왕동 1771-32 시흥배곧 아브뉴프랑 센트럴 오렌지 ,15011,37.3689041,126.7278397
시흥시,한방전주콩나물국밥,20190718,영업,,,,,한식,"경기도 시흥시 승지로60번길 17, 현대프라자 1층 112,113호 (능곡동)",경기도 시흥시 능곡동 758 현대프라자 ,14995,37.3687417,126.8125426
시흥시,세광양대창시흥배곧점,20190719,영업,,,,,한식,"경기도 시흥시 서울대학로278번길 43-13, 1층 113,114호 (배곧동)",경기도 시흥시 배곧동 200-1 ,15011,37.3692258,126.7301741
시흥시,스타파이브피씨,20201222,영업,,,,,극장,"경기도 시흥시 은계번영길 25, 미림프라자 6층 601호 일부호 (은행동)",경기도 시흥시 은행동 646-11 미림프라자 ,14922,37.4367806,126.8039629
시흥시,라이브세계맥주,20200624,영업,,,,,기타,"경기도 시흥시 오이도로 145, 3층 (정왕동)",경기도 시흥시 정왕동 1973-21 ,15015,37.3479029,126.6888773
시흥시,시흥하늘휴게소만쥬리아호두붐붐,20180626,영업,,,,,고속도로,"경기도 시흥시 수도권제1순환고속도로 105, 2층 일부호 (조남동)",경기도 시흥시 조남동 산 15-1 ,14983,37.3838382,126.8554983
시흥시,본죽시흥삼미시장점,20081009,영업,,,,,한식,"경기도 시흥시 삼미시장1길 19 (신천동,1층6호)",경기도 시흥시 신천동 738-2 1층6호 ,14948,37.4405908,126.7839303
시흥시,백가네김밥,20081008,영업,,,,,분식,"경기도 시흥시 마유로 226 (정왕동, 116-1호)",경기도 시흥시 정왕동 1366-14 116-1호 ,15079,37.3376764,126.7285659
시흥시,로드락비어시흥정왕점,20081008,영업,,,,,호프/통닭,"경기도 시흥시 중심상가로 39, 1층 (정왕동)",경기도 시흥시 정왕동 1859-6 1층 ,15040,37.3528545,126.7229005
시흥시,해물대포장마차,20081007,영업,,,,,호프/통닭,"경기도 시흥시 정왕시장길 52, 130호 (정왕동)",경기도 시흥시 정왕동 1202 130호 ,15052,37.3455685,126.7489652
시흥시,덮밥의달인앤즉석요리,20081001,영업,,,,,패스트푸드,"경기도 시흥시 군서로28번길 19-1, 1층 (정왕동)",경기도 시흥시 정왕동 1189-3 1층 ,15052,37.3465127,126.7500397
시흥시,오곡정,20140423,영업,,,,,한식,"경기도 시흥시 금오로 329, 1층 일부호 (과림동)",경기도 시흥시 과림동 619-2 ,14932,37.4328592,126.8351959
시흥시,한마음정육식당시흥대야점,20080925,영업,,,,,한식,"경기도 시흥시 은행로173번길 5, 2층 (대야동)",경기도 시흥시 대야동 579-4 2층 ,14914,37.4457938,126.7978086
시흥시,빨간통피자치킨,20080925,영업,,,,,통닭(치킨),"경기도 시흥시 신천로80번길 15, 1층 (신천동)",경기도 시흥시 신천동 773-11 ,14950,37.4374498,126.7876905
시흥시,술바다비어,20080925,영업,,,,,한식,"경기도 시흥시 서촌상가2길 16, 101호 (정왕동)",경기도 시흥시 정왕동 1728-5 101호 ,15036,37.3467648,126.7331245
시흥시,돈카츠마켓정왕배곧점,20201026,영업,,,,,일식,"경기도 시흥시 정왕신길로49번길 28, 미주아파트 상가동 1층 102호 (정왕동)",경기도 시흥시 정왕동 1875-2 미주아파트(상가동) ,15028,37.3601278,126.7283022
시흥시,냉삼이네,20201104,영업,,,,,식육(숯불구이),"경기도 시흥시 신천로7번길 22, 한양의원 1층 일부호 (신천동)",경기도 시흥시 신천동 886-30 한양의원 ,14951,37.4317961,126.7918357
시흥시,장수묵국수,20210421,영업,,,,,기타 휴게음식점,"경기도 시흥시 삼미시장3길 33-1, 1층 일부호 (신천동)",경기도 시흥시 신천동 741-25 ,14948,37.4404866,126.7816139
시흥시,오늘은한식뷔페,20050322,영업,,,,,한식,"경기도 시흥시 포도원로116번길 12 (신천동,익스콘테크노빌 B 05호)",경기도 시흥시 신천동 862-6 익스콘테크노빌 B 05호 ,14952,37.4342839,126.7873475
시흥시,도미노피자시화점,20210709,영업,,,,,경양식,"경기도 시흥시 봉우재로 32, 1층 (정왕동)",경기도 시흥시 정왕동 1576-1 ,15057,37.3456939,126.7445947
시흥시,금강,20210709,영업,,,,,기타,"경기도 시흥시 은계로338번길 48, 1층 (대야동)",경기도 시흥시 대야동 655 ,15120,37.4507389,126.7957386
시흥시,스시현,20210709,영업,,,,,일식,"경기도 시흥시 삼미시장1길 37, 1층 121호 (신천동)",경기도 시흥시 신천동 743-2 ,14948,37.44097,126.7825475
시흥시,사계절숯불구이,20210709,영업,,,,,식육(숯불구이),"경기도 시흥시 큰솔로 34, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1407-13 ,15060,37.3405772,126.7521759
시흥시,라사부마라탕,20171226,영업,,,,,중국식,"경기도 시흥시 마유로418번길 18, 정왕프라자 1층 105호 (정왕동)",경기도 시흥시 정왕동 2326-1 정왕프라자 105호,15049,37.3511996,126.742925
시흥시,장터순대국,20140422,영업,,,,,중국식,"경기도 시흥시 매화1로 18, 1층 (매화동)",경기도 시흥시 매화동 244-22 1층 ,14940,37.4154537,126.813099
시흥시,대골우육면,20190328,영업,,,,,중국식,"경기도 시흥시 군서로28번길 2, 1층 (정왕동)",경기도 시흥시 정왕동 1201-10 ,15052,37.3451275,126.7490712
시흥시,헤븐스도어,20140205,영업,,,,,패스트푸드,"경기도 시흥시 월곶중앙로46번길 28-2, 101호 (월곶동)",경기도 시흥시 월곶동 998-1 101호,14966,37.3903038,126.7419783
시흥시,동방명부,20130515,영업,,,,,중국식,경기도 시흥시 군서로 56 (정왕동),경기도 시흥시 정왕동 1208-8 ,15052,37.3466788,126.74638
시흥시,국가대표치킨,20130520,영업,,,,,통닭(치킨),"경기도 시흥시 마유로418번길 12, 1층 (정왕동)",경기도 시흥시 정왕동 2327-4 1층 ,15049,37.3513937,126.7422681
시흥시,취향따촬,20140127,영업,,,,,중국식,"경기도 시흥시 군서로36번길 5, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1204-5 ,15052,37.3459421,126.7481825
시흥시,희야7080,20140624,영업,,,,,호프/통닭,"경기도 시흥시 한우물로 30, 2층 (거모동)",경기도 시흥시 거모동 1733-9 2층 ,15071,37.3452019,126.7843404
시흥시,어딜강,20140117,영업,,,,,한식,"경기도 시흥시 물왕수변로 72, 1층 일부호 (산현동)",경기도 시흥시 산현동 287 ,14990,37.3781551,126.8335557
시흥시,봉구스밥버거시흥능곡점,20140110,영업,,,,,분식,"경기도 시흥시 승지로60번길 36, 104호 (능곡동)",경기도 시흥시 능곡동 744 104호,14995,37.36865,126.8107252
시흥시,몽마르술,20140110,영업,,,,,정종/대포집/소주방,"경기도 시흥시 오이도로135번길 65, 1층 (정왕동)",경기도 시흥시 정왕동 2029-7 1층 ,15015,37.3427104,126.6874768
시흥시,백미옛날갈비,20131230,영업,,,,,식육(숯불구이),"경기도 시흥시 오이도어시장로 24-1 (정왕동, 1층일부)",경기도 시흥시 정왕동 2014-4 1층일부 ,15015,37.3444063,126.6903036
시흥시,버텍스미국식덮밥한국공대점,20140901,영업,,,,,분식,"경기도 시흥시 산기대학로 237, 한국공학대학교 기술혁신파크동 1층 일부호 (정왕동)",경기도 시흥시 정왕동 2121-1 한국공학대학교 108-1호,15073,37.3397369,126.7335459
시흥시,한사타이,20130521,영업,,,,,경양식,"경기도 시흥시 중심상가3길 13, 2층 (정왕동)",경기도 시흥시 정왕동 1737-15 2층 ,15066,37.3447243,126.7367805
시흥시,보배 족발,20110223,영업,,,,,한식,"경기도 시흥시 월곶중앙로 29, 형제빌딩 1층 101-2호 (월곶동)",경기도 시흥시 월곶동 1015-33 형제빌딩 ,14963,37.3872635,126.7415571
시흥시,엄마손맛먹거리,20110928,영업,,,,,한식,"경기도 시흥시 신천로100번안길 5-1, 1층 (신천동)",경기도 시흥시 신천동 769-14 1층 ,14950,37.4383729,126.7868226
시흥시,미다미,20131227,영업,,,,,횟집,"경기도 시흥시 옥구상가1길 23, 2층 (정왕동)",경기도 시흥시 정왕동 1853-1 2층 ,15040,37.3531615,126.7216215
시흥시,오부장치킨시흥은행동점,20161019,영업,,,,,호프/통닭,"경기도 시흥시 은행로 134, 1층 (은행동)",경기도 시흥시 은행동 539-10 1층 ,14916,37.4429681,126.8000959
