기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
지에스25센트럴중앙점,편의점,,"경기도 시흥시 수인로3312번길 16, T105동 지2층 A101호 일부호 (대야동, 시흥 센트럴 푸르지오)",126.7902764,37.4413231,,경기데이터드림
씨유장현에이원단지,편의점,,"경기도 시흥시 동서장곡길 55, 근린생활시설동 1층 101호 일부호 (장곡동)",126.7845335,37.3819429,,경기데이터드림
지에스25시흥신현점,편의점,,"경기도 시흥시 신현로30번길 3, 1층 일부호 (포동)",126.7861496,37.4068663,,경기데이터드림
세븐일레븐시흥진말로점,편의점,,"경기도 시흥시 장곡로49번길 14, 1층 일부호 (장곡동)",126.783078,37.3782114,,경기데이터드림
씨유시흥거모점,편의점,,"경기도 시흥시 한우물로11번길 17, 1동 1층 1101호 일부호 (거모동, 한진)",126.7828244,37.3431556,,경기데이터드림
이마트24시흥센터점,편의점,,"경기도 시흥시 대은로 83, 102호 (대야동)",126.7975226,37.4449448,,경기데이터드림
씨유은계아란트리점,편의점,,"경기도 시흥시 은계중앙로 8, 상가동 1층 7호 일부호 (은행동, 엘에이치아란트리)",126.8031575,37.4322059,,경기데이터드림
씨유시흥거모베스트,편의점,,"경기도 시흥시 죽율로 213, 1층 일부호 (거모동)",126.7726526,37.3571729,,경기데이터드림
이마트24스마트골프존삼미시장점,편의점,,"경기도 시흥시 문화마을로2번길 3, 1층 일부호 (신천동)",126.7800916,37.4424513,,경기데이터드림
씨유장현퍼스트점,편의점,,"경기도 시흥시 인선길 39, 1층 112호 일부호 (장곡동, 엘에이치17단지)",126.7840163,37.3769372,,경기데이터드림
이마트24시흥은계중앙점,편의점,,"경기도 시흥시 은계로338번길 40, 1층 일부호 (대야동)",126.7962767,37.4512289,,경기데이터드림
세븐일레븐시흥정왕군서로점,편의점,,"경기도 시흥시 정왕천로375번길 52-7, 1층 일부호 (정왕동)",126.74686,37.3449692,,경기데이터드림
지에스25미산본점,편의점,,"경기도 시흥시 미산로 107, 1층 (미산동)",126.7958857,37.4193545,,경기데이터드림
다이노라운지,편의점,,"경기도 시흥시 엠티브이북로 65, 한국공학대학교 산학협력관 1층 일부호 (정왕동)",126.6894817,37.3305377,,경기데이터드림
세븐일레븐시흥정왕다솜점,편의점,,"경기도 시흥시 마유로 400-18, 1층 일부(101)호 (정왕동)",126.74212,37.3504103,,경기데이터드림
노마드카페,편의점,,경기도 시흥시 시화벤처로119번길 8 (주)노마드 1층 일부호 (정왕동),126.6960593,37.3287167,,경기데이터드림
씨유뉴시흥목감주공점,편의점,,"경기도 시흥시 수풀안길 19-27, 1층 104호 일부호, 105호 일부호 (조남동, 네이처하임)",126.8645067,37.3804978,,경기데이터드림
지에스25은계네이처점,편의점,,"경기도 시흥시 은계중앙로 140, 상가동 1층 101호 일부호 (은행동, 네이처포레)",126.8075979,37.4385235,,경기데이터드림
씨유장곡삼성점,편의점,,"경기도 시흥시 인선길 79, 매꼴마을삼성아파트 상가동 2층 202호일부호 (장곡동)",126.7797928,37.3780472,,경기데이터드림
세븐일레븐시흥장곡점,편의점,,경기도 시흥시 장곡로37번길 16 (장곡동),126.7844008,37.3780842,,경기데이터드림
씨유신천역지점,편의점,,"경기도 시흥시 신천로 지하 92, 신천역 1층 일부호 (신천동)",126.7865979,37.4394172,,경기데이터드림
지에스25시흥하중점,편의점,,"경기도 시흥시 하중로125번길 5-1, 1층 일부호 (하중동)",126.8004508,37.3999753,,경기데이터드림
씨유정왕건영점,편의점,,"경기도 시흥시 옥구천동로 401, 건영2차아파트 1층 101호,102호 일부호 (정왕동)",126.7298125,37.357091,,경기데이터드림
씨스페이스24스마트점,편의점,,"경기도 시흥시 정왕천로 410-2, 1층 일부호 (정왕동)",126.752051,37.3440647,,경기데이터드림
지에스25시흥예서점,편의점,,"경기도 시흥시 은행로167번길 6, 청송빌딩 1층 102호 일부호 (대야동)",126.7979908,37.4456507,,경기데이터드림
이마트24신천프라임점,편의점,,"경기도 시흥시 포도원로116번길 25, 프라임지식산업센타 105호 일부호 (신천동)",126.7891158,37.4337538,,경기데이터드림
이마트24시흥지소점,편의점,,"경기도 시흥시 수인로3247번길 38, 1층 일부호 (은행동)",126.7974232,37.4350203,,경기데이터드림
씨유시흥로또은행점,편의점,,"경기도 시흥시 은행로 86, 경동프라자 1층 103호 일부호 (은행동)",126.7971459,37.4392911,,경기데이터드림
지에스25목감중앙점,편의점,,"경기도 시흥시 동서로 1106, 1층 일부호 (목감동)",126.8612857,37.3873759,,경기데이터드림
세븐일레븐(시흥신천경남점),편의점,,경기도 시흥시 시흥대로 1117 (신천동),126.7915092,37.4352644,,경기데이터드림
씨유능곡주공13단지점,편의점,,"경기도 시흥시 시흥대로268번길 51, 시흥능곡휴먼시아아파트 상가동 104호 일부호 (능곡동)",126.8126214,37.3638207,,경기데이터드림
지에스25시화본점,편의점,,"경기도 시흥시 협력로 281, 메가폴리스 B-125호 일부호 (정왕동)",126.7151538,37.3518659,,경기데이터드림
씨유배곧아브뉴프랑,편의점,,"경기도 시흥시 서울대학로278번길 8, 시흥배곧 아브뉴프랑 센트럴 레드 1층 B-129호 일부호 (배곧동)",126.7265668,37.3696799,,경기데이터드림
지에스25뉴하중참이슬,편의점,,"경기도 시흥시 연성로29번길 50, 1층 일부호 (하중동)",126.8046224,37.394799,,경기데이터드림
지에스(GS)25시정왕영남점,편의점,,"경기도 시흥시 옥구천동로 422, 영남아파트 상가동 101호일부호 (정왕동)",126.7316083,37.3581663,,경기데이터드림
씨유시흥서강점,편의점,,"경기도 시흥시 은행로 230, 서강아파트 상가동 1층 102호 일부호 (대야동)",126.7942154,37.4456011,,경기데이터드림
씨유시흥대야역점,편의점,,"경기도 시흥시 서해안로 지하 1670, 시흥대야역 일부호 (대야동)",126.7933894,37.4504815,,경기데이터드림
세븐일레븐시흥보건소점,편의점,,"경기도 시흥시 호현로 45, 1층 일부호 (신천동)",126.7849788,37.444446,,경기데이터드림
씨유시흥태산점,편의점,,"경기도 시흥시 신현로38번길 23-1, 태산아파트 상가12동 102호일부호 (포동)",126.7837688,37.4077082,,경기데이터드림
씨유배곧한라비발디2차,편의점,,"경기도 시흥시 배곧1로 27-16, 상가2동 1층 103에이호 일부호 (배곧동, 한라비발디캠퍼스2차)",126.712871,37.3617928,,경기데이터드림
