기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
놀이제공영업소,놀이체험시설,아이퍼니키즈룸 시흥목감점,경기도 시흥시 솔고개길 3-4,126.8609665498,37.3823896542,,경기데이터드림
주택단지,놀이체험시설,목감 호반베르디움 더프라임 1501동 앞 어린이놀이터 1,경기도 시흥시 목감동 406번지 호반베르디움더프라임,126.8627979637,37.3835442761,,경기데이터드림
주택단지,놀이체험시설,목감 호반베르디움 더프라임 1507동 앞 어린이놀이터 2,경기도 시흥시 목감동 406번지 호반베르디움더프라임,126.8627979637,37.3835442761,,경기데이터드림
주택단지,놀이체험시설,목감 호반베르디움 더프라임 유아놀이터(1503동 앞),경기도 시흥시 목감동 406번지 호반베르디움더프라임,126.8627979637,37.3835442761,,경기데이터드림
식품접객업소,놀이체험시설,목감 조마루 감자탕 내 실내놀이시설,경기도 시흥시 목감우회로 51,126.8619616634,37.3822598219,,경기데이터드림
주택단지,놀이체험시설,해가든 APT 103동 앞 어린이놀이터,경기도 시흥시 미산로143번길 1,126.7928236255,37.4181014118,,경기데이터드림
주택단지,놀이체험시설,해가든 APT 105동 앞 어린이 놀이터,경기도 시흥시 미산로143번길 1,126.7928236255,37.4181014118,,경기데이터드림
도시공원,놀이체험시설,해가든공원 어린이 놀이시설,경기도 시흥시 미산동 350-16번지,126.7954754605,37.4203990979,,경기데이터드림
주택단지,놀이체험시설,미산동 경신아파트 놀이터,경기도 시흥시 미산동 64번지 경신아파트,126.7972554775,37.4203181477,,경기데이터드림
주택단지,놀이체험시설,상아그린APT 놀이터,경기도 시흥시 미산동 82-14번지 상아그린아파트,126.7969656397,37.4223084317,,경기데이터드림
도시공원,놀이체험시설,솔숲공원 어린이 놀이시설,경기도 시흥시 미산로144번길 15,126.7920090013,37.4194035092,,경기데이터드림
도시공원,놀이체험시설,갯마루어린이공원(배곧3호),경기도 시흥시 배곧동 109번지,126.7299637627,37.3770892423,,경기데이터드림
식품접객업소,놀이체험시설,한마음정육식당 시흥배곧타운점,경기도 시흥시 배곧4로 6,126.7253911026,37.3785867928,,경기데이터드림
도시공원,놀이체험시설,숲속향기근린공원 어린이놀이시설(배곧 2호),경기도 시흥시 배곧동 11번지,126.7331046805,37.3828234867,,경기데이터드림
놀이제공영업소,놀이체험시설,와랑와랑 키즈카페 배곧본점,경기도 시흥시 배곧4로 32-33,126.7248655633,37.3780695721,,경기데이터드림
놀이제공영업소,놀이체험시설,키즈타임 배곧점,경기도 시흥시 배곧4로 32-33,126.7248655633,37.3780695721,,경기데이터드림
도시공원,놀이체험시설,배곧신도시두드림공원,경기도 시흥시 배곧4로 32-5,126.7281897946,37.3766220913,,경기데이터드림
주택단지,놀이체험시설,시흥SK뷰아파트709동놀이터,경기도 시흥시 배곧동 135번지 시흥배곧에스케이뷰,126.725278565,37.3763506741,,경기데이터드림
주택단지,놀이체험시설,시흥SK뷰아파트714동놀이터,경기도 시흥시 배곧동 135번지 시흥배곧에스케이뷰,126.725278565,37.3763506741,,경기데이터드림
주택단지,놀이체험시설,시흥SK뷰아파트703동놀이터,경기도 시흥시 배곧동 135번지 시흥배곧에스케이뷰,126.725278565,37.3763506741,,경기데이터드림
주택단지,놀이체험시설,배곧 호반베르디움센트럴파크아파트 어린이놀이터3,경기도 시흥시 배곧3로 27-8,126.7275196148,37.3736882826,,경기데이터드림
주택단지,놀이체험시설,배곧 호반베르디움센트럴파크아파트 어린이놀이터1,경기도 시흥시 배곧3로 27-8,126.7275196148,37.3736882826,,경기데이터드림
주택단지,놀이체험시설,배곧 호반베르디움센트럴파크아파트 어린이놀이터2,경기도 시흥시 배곧3로 27-8,126.7275196148,37.3736882826,,경기데이터드림
주택단지,놀이체험시설,시흥배곧1차 이지더원아파트 102동 앞 놀이터,경기도 시흥시 배곧동 14번지 시흥배곧신도시이지더원1차더퍼스트,126.7305554599,37.3827577647,,경기데이터드림
주택단지,놀이체험시설,시흥배곧1차 이지더원아파트 104동 앞 놀이터,경기도 시흥시 배곧동 14번지 시흥배곧신도시이지더원1차더퍼스트,126.7305554599,37.3827577647,,경기데이터드림
주택단지,놀이체험시설,시흥배곧1차 이지더원아파트 109동 앞 놀이터,경기도 시흥시 배곧동 14번지 시흥배곧신도시이지더원1차더퍼스트,126.7305554599,37.3827577647,,경기데이터드림
주택단지,놀이체험시설,시흥배곧1차 이지더원아파트 108동 앞 놀이터,경기도 시흥시 배곧동 14번지 시흥배곧신도시이지더원1차더퍼스트,126.7305554599,37.3827577647,,경기데이터드림
주택단지,놀이체험시설,배곧 호반베르디움 더프라임아파트 어린이놀이터3(907~908동사이),경기도 시흥시 배곧동 150번지 시흥배곧2차호반베르디움THEPRIME,126.7292001362,37.371707232,,경기데이터드림
주택단지,놀이체험시설,배곧 호반베르디움 더프라임아파트 어린이놀이터2(912~913동사이),경기도 시흥시 배곧동 150번지 시흥배곧2차호반베르디움THEPRIME,126.7292001362,37.371707232,,경기데이터드림
주택단지,놀이체험시설,배곧 호반베르디움 더프라임아파트 어린이놀이터1(903~904동사이),경기도 시흥시 배곧동 150번지 시흥배곧2차호반베르디움THEPRIME,126.7292001362,37.371707232,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 한신더휴 어린이놀이터3(1007동 뒤),경기도 시흥시 배곧동 155번지 한신더휴,126.7313293955,37.3722258544,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 한신더휴 어린이놀이터1(1014동 앞),경기도 시흥시 배곧동 155번지 한신더휴,126.7313293955,37.3722258544,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 한신더휴 유아놀이터(보육시설 앞),경기도 시흥시 배곧동 155번지 한신더휴,126.7313293955,37.3722258544,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 한신더휴 어린이놀이터4(1016동 뒤),경기도 시흥시 배곧동 155번지 한신더휴,126.7313293955,37.3722258544,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 한신더휴 어린이놀이터2(1006동 뒤),경기도 시흥시 배곧동 155번지 한신더휴,126.7313293955,37.3722258544,,경기데이터드림
어린이집,놀이체험시설,배곧 어울림센터 어린이집 앞 놀이시설,경기도 시흥시 배곧4로 94-41,126.7357280514,37.371704529,,경기데이터드림
주택단지,놀이체험시설,배곧 호반베르디움 센트로하임아파트 어린이놀이터1(1111동앞),경기도 시흥시 배곧동 174번지 호반베르디움 센트로하임아파트,126.7332724678,37.3710666931,,경기데이터드림
주택단지,놀이체험시설,배곧 호반베르디움 센트로하임아파트 어린이놀이터2(1119동앞),경기도 시흥시 배곧동 174번지 호반베르디움 센트로하임아파트,126.7332724678,37.3710666931,,경기데이터드림
주택단지,놀이체험시설,배곧 호반베르디움 센트로하임아파트 어린이놀이터3(1103동앞),경기도 시흥시 배곧동 174번지 호반베르디움 센트로하임아파트,126.7332724678,37.3710666931,,경기데이터드림
주택단지,놀이체험시설,"배곧 센텀베이1차아파트 105동, 106동 사이 어린이놀이터",경기도 시흥시 배곧5로 74,126.7353832975,37.3823023431,,경기데이터드림
주택단지,놀이체험시설,"배곧 센텀베이1차아파트 106동, 107동 사이 어린이놀이터",경기도 시흥시 배곧5로 74,126.7353832975,37.3823023431,,경기데이터드림
주택단지,놀이체험시설,배곧 센텀베이1차아파트 어린이집 앞 유아놀이터,경기도 시흥시 배곧5로 74,126.7353832975,37.3823023431,,경기데이터드림
도시공원,놀이체험시설,배곧생명공원숲속놀이터,경기도 시흥시 배곧2로 25,126.721467027,37.3713951834,,경기데이터드림
주택단지,놀이체험시설,시흥배곧C1써밋플레이스 - 어린이놀이터2 (104동 105동사이),경기도 시흥시 서울대학로278번길 19-13,126.7270163836,37.3709989287,,경기데이터드림
주택단지,놀이체험시설,시흥배곧C1써밋플레이스 - 유아놀이터 (어린이집옆),경기도 시흥시 서울대학로278번길 19-13,126.7270163836,37.3709989287,,경기데이터드림
주택단지,놀이체험시설,시흥배곧C1써밋플레이스 ? 어린이놀이터(104동 측면),경기도 시흥시 서울대학로278번길 19-13,126.7270163836,37.3709989287,,경기데이터드림
놀이제공영업소,놀이체험시설,배곧 워터베베,경기도 시흥시 서울대학로278번길 25-8,126.728861451,37.3694876669,,경기데이터드림
놀이제공영업소,놀이체험시설,아이조아 키즈카페 배곧점,경기도 시흥시 배곧3로 96,126.7302927867,37.3697764139,,경기데이터드림
식품접객업소,놀이체험시설,신의한소(배곧점) 어린이실내놀이터,경기도 시흥시 배곧동 199-2번지 2층,126.7305059476,37.3696526552,,경기데이터드림
식품접객업소,놀이체험시설,조마루감자탕 배곧신도시점 내 실내놀이시설,경기도 시흥시 서울대학로278번길 43-13,126.7301741831,37.3692258093,,경기데이터드림
놀이제공영업소,놀이체험시설,우리끼리 키즈카페 스포츠마을 시흥배곧점,경기도 시흥시 서울대학로278번길 61,126.7306929431,37.3681926149,,경기데이터드림
놀이제공영업소,놀이체험시설,키즈키득 실내놀이시설,경기도 시흥시 서울대학로278번길 61,126.7306929431,37.3681926149,,경기데이터드림
놀이제공영업소,놀이체험시설,점핑고플러스 주식회사-어린이실내놀이시설,경기도 시흥시 서울대학로278번길 61,126.7306929431,37.3681926149,,경기데이터드림
도시공원,놀이체험시설,배곧 1호광장 어린이놀이시설,경기도 시흥시 서울대학로264번길 지하 19,126.7268033731,37.3686449743,,경기데이터드림
주택단지,놀이체험시설,시흥배곧C2써밋플레이스 ? 어린이놀이터(205동 앞),경기도 시흥시 서울대학로264번길 12,126.724906683,37.3674878259,,경기데이터드림
주택단지,놀이체험시설,호반시흥배곧써밋플레이스 2차 유아놀이터 (어린이집옆),경기도 시흥시 배곧동 221번지 시흥배곧 C2블럭 호반 써밋플레이스 아파트,126.7257548192,37.368475869,,경기데이터드림
주택단지,놀이체험시설,호반시흥배곧써밋플레이스 2차 어린이놀이터1 (202동 203동사이),경기도 시흥시 배곧동 221번지 시흥배곧 C2블럭 호반 써밋플레이스 아파트,126.7257548192,37.368475869,,경기데이터드림
식품접객업소,놀이체험시설,쿠우쿠우 시흥배곧점,경기도 시흥시 서울대학로264번길 26-18,126.7261460851,37.3666666859,,경기데이터드림
식품접객업소,놀이체험시설,(주) 고메스퀘어,경기도 시흥시 배곧동 230 208-6호,,,,경기데이터드림
목욕장업소,놀이체험시설,배곧스파24시사우나 실내놀이시설,경기도 시흥시 서울대학로264번길 26-32,126.7277276688,37.3666139281,,경기데이터드림
주택단지,놀이체험시설,서울대스마트캠퍼스2차 어린이놀이터,경기도 시흥시 서울대학로 173,126.718821435,37.3662219336,,경기데이터드림
주택단지,놀이체험시설,시흥배곧한라비발디캠퍼스 104동 뒤 어린이놀이터1,경기도 시흥시 배곧동 243번지 한라비발디캠퍼스,126.7119931155,37.3636798562,,경기데이터드림
주택단지,놀이체험시설,시흥배곧한라비발디캠퍼스 109동 뒤 유아놀이터,경기도 시흥시 배곧동 243번지 한라비발디캠퍼스,126.7119931155,37.3636798562,,경기데이터드림
주택단지,놀이체험시설,시흥배곧한라비발디캠퍼스 105동 뒤 어린이놀이터2,경기도 시흥시 배곧동 243번지 한라비발디캠퍼스,126.7119931155,37.3636798562,,경기데이터드림
주택단지,놀이체험시설,시흥배곧한라비발디캠퍼스 109동 앞 어린이놀이터4,경기도 시흥시 배곧동 243번지 한라비발디캠퍼스,126.7119931155,37.3636798562,,경기데이터드림
주택단지,놀이체험시설,시흥배곧한라비발디캠퍼스 108동 앞 어린이놀이터3,경기도 시흥시 배곧동 243번지 한라비발디캠퍼스,126.7119931155,37.3636798562,,경기데이터드림
주택단지,놀이체험시설,시흥배곧한라비발디 주민편의시설동 실내놀이터,경기도 시흥시 배곧동 243번지 한라비발디캠퍼스1차,126.7119931155,37.3636798562,,경기데이터드림
주택단지,놀이체험시설,시흥배곧한라비발디캠퍼스2차 203동옆 어린이놀이터2,경기도 시흥시 배곧동 245번지 한라비발디캠퍼스2차,126.7140213156,37.3619447034,,경기데이터드림
주택단지,놀이체험시설,시흥배곧한라비발디캠퍼스2차 208동뒤 어린이놀이터3,경기도 시흥시 배곧동 245번지 한라비발디캠퍼스2차,126.7140213156,37.3619447034,,경기데이터드림
주택단지,놀이체험시설,시흥배곧한라비발디캠퍼스2차 204동옆 유아놀이터,경기도 시흥시 배곧동 245번지 한라비발디캠퍼스2차,126.7140213156,37.3619447034,,경기데이터드림
식품접객업소,놀이체험시설,도시갈비 놀이방,경기도 시흥시 배곧동 245번지 한라비발디캠퍼스2차,126.7140213156,37.3619447034,,경기데이터드림
주택단지,놀이체험시설,시흥배곧한라비발디캠퍼스2차 202동옆 어린이놀이터1,경기도 시흥시 배곧동 245번지 한라비발디캠퍼스2차,126.7140213156,37.3619447034,,경기데이터드림
어린이집,놀이체험시설,배곧 어울림2 어린이집 놀이시설,경기도 시흥시 배곧1로 30,126.7123264491,37.3609599541,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 이지더원 에듀그린아파트 209동 앞 놀이터,경기도 시흥시 서울대학로 100,126.714650582,37.3589924046,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 이지더원 에듀그린아파트 201동 앞 놀이터,경기도 시흥시 서울대학로 100,126.714650582,37.3589924046,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 이지더원 에듀그린아파트 213동 앞 놀이터,경기도 시흥시 서울대학로 100,126.714650582,37.3589924046,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 이지더원 에듀그린아파트 211동 앞 놀이터,경기도 시흥시 서울대학로 100,126.714650582,37.3589924046,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 이지더원 에듀그린아파트 206동 앞 놀이터,경기도 시흥시 서울대학로 100,126.714650582,37.3589924046,,경기데이터드림
놀이제공영업소,놀이체험시설,시흥 프리미엄아울렛 플레이타임,경기도 시흥시 서해안로 699,126.7369394796,37.3803293949,,경기데이터드림
대규모점포,놀이체험시설,신세계 사이먼 프리미엄 아울렛 놀이터,경기도 시흥시 서해안로 699,126.7369394796,37.3803293949,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 1차 대방노블랜드 어린이놀이터2(608동 앞),경기도 시흥시 배곧동 55번지 시흥배곧신도시대방노블랜드엘리트시티,126.7371708586,37.3753283168,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 1차 대방노블랜드 유아놀이터(601동 앞),경기도 시흥시 배곧동 55번지 시흥배곧신도시대방노블랜드엘리트시티,126.7371708586,37.3753283168,,경기데이터드림
주택단지,놀이체험시설,시흥배곧 1차 대방노블랜드 어린이놀이터1(602동 앞),경기도 시흥시 배곧동 55번지 시흥배곧신도시대방노블랜드엘리트시티,126.7371708586,37.3753283168,,경기데이터드림
주택단지,놀이체험시설,배곧 센텀베이2차아파트 508동 앞 어린이놀이터,경기도 시흥시 배곧동 57번지 배곧센텀베이2차,126.7344355121,37.3766446605,,경기데이터드림
주택단지,놀이체험시설,배곧 센텀베이2차아파트 보육시설 앞 유아놀이터,경기도 시흥시 배곧동 57번지 배곧센텀베이2차,126.7344355121,37.3766446605,,경기데이터드림
주택단지,놀이체험시설,배곧 센텀베이2차아파트 관리사무소 앞 어린이놀이터2,경기도 시흥시 배곧동 57번지 배곧센텀베이2차,126.7344355121,37.3766446605,,경기데이터드림
주택단지,놀이체험시설,시흥 배곧 골드클레스 아파트 놀이터1(107~110동사이),경기도 시흥시 배곧동 58번지 시흥배곧신도시골드클래스,126.7323993918,37.3769469396,,경기데이터드림
주택단지,놀이체험시설,시흥 배곧 골드클레스 아파트 놀이터2(103~107동사이),경기도 시흥시 배곧동 58번지 시흥배곧신도시골드클래스,126.7323993918,37.3769469396,,경기데이터드림
주택단지,놀이체험시설,배곧중흥S클래스아파트 101동 앞 놀이시설(물놀이터),경기도 시흥시 배곧동 5번지 배곧중흥에스클래스,126.7327180966,37.384466379,,경기데이터드림
주택단지,놀이체험시설,배곧중흥S클래스아파트 104동 앞 놀이시설(유아놀이터),경기도 시흥시 배곧동 5번지 배곧중흥에스클래스,126.7327180966,37.384466379,,경기데이터드림
주택단지,놀이체험시설,배곧중흥S클래스아파트 109동 앞 놀이시설(놀이터),경기도 시흥시 배곧동 5번지 배곧중흥에스클래스,126.7327180966,37.384466379,,경기데이터드림
주택단지,놀이체험시설,중흥S클래스 - 키즈룸,경기도 시흥시 배곧동 5번지 배곧중흥에스클래스,126.7327180966,37.384466379,,경기데이터드림
놀이제공영업소,놀이체험시설,착한토끼 키즈카페 키즈룸 시흥배곧하우스,경기도 시흥시 배곧4로 103,126.7345653684,37.3738692988,,경기데이터드림
도시공원,놀이체험시설,꿈마루어린이공원(배곧2호),경기도 시흥시 배곧동 86번지,126.7297081294,37.3784550889,,경기데이터드림
도시공원,놀이체험시설,해담어린이공원(배곧1호),경기도 시흥시 배곧동 94번지,126.7279384541,37.3792466918,,경기데이터드림
도시공원,놀이체험시설,시흥목감 어린이공원 1호,경기도 시흥시 산현동 140-2 (산현동 496-1),,,,경기데이터드림
주택단지,놀이체험시설,목감 레이크 푸르지오 202동 어린이놀이터,경기도 시흥시 산현동 175,,,,경기데이터드림
주택단지,놀이체험시설,목감 레이크 푸르지오 207동 유아놀이터,경기도 시흥시 산현동 175,,,,경기데이터드림
놀이제공영업소,놀이체험시설,카페더키즈 목감동,경기도 시흥시 목감전원로 38,126.8426326771,37.3773406438,,경기데이터드림
주택단지,놀이체험시설,목감지구 중흥S-클래스아파트 어린이놀이터2(103동 앞),경기도 시흥시 목감남서로 92-15,126.8416349419,37.3751898336,,경기데이터드림
주택단지,놀이체험시설,목감지구 중흥S-클래스아파트 유아놀이터(110동 앞),경기도 시흥시 목감남서로 92-15,126.8416349419,37.3751898336,,경기데이터드림
주택단지,놀이체험시설,목감지구 중흥S-클래스아파트 어린이놀이터1(109동 앞),경기도 시흥시 목감남서로 92-15,126.8416349419,37.3751898336,,경기데이터드림
주택단지,놀이체험시설,목감중흥S-CLASS레이크힐아파트키즈룸 실내놀이시설,경기도 시흥시 목감남서로 92-15,126.8416349419,37.3751898336,,경기데이터드림
주택단지,놀이체험시설,목감호수품애아파트 304동 앞 어린이놀이터2,경기도 시흥시 산현동 514번지 호수품애,126.8440967215,37.3739415941,,경기데이터드림
주택단지,놀이체험시설,목감호수품애아파트 306동 놀이터,경기도 시흥시 산현동 514번지 호수품애,126.8440967215,37.3739415941,,경기데이터드림
주택단지,놀이체험시설,목감호수품애아파트 306동 어린이집 앞 놀이시설,경기도 시흥시 산현동 514번지 호수품애,126.8440967215,37.3739415941,,경기데이터드림
주택단지,놀이체험시설,목감 호반베르디움 더숲 606동 앞 어린이놀이터 1,경기도 시흥시 산현동 520번지 호반써밋더숲,126.8469987067,37.3701088001,,경기데이터드림
주택단지,놀이체험시설,목감 호반베르디움 더숲 610동 앞 어린이놀이터 2,경기도 시흥시 산현동 520번지 호반써밋더숲,126.8469987067,37.3701088001,,경기데이터드림
주택단지,놀이체험시설,목감 호반베르디움 더숲 611동 앞 어린이놀이터 3,경기도 시흥시 산현동 520번지 호반써밋더숲,126.8469987067,37.3701088001,,경기데이터드림
도시공원,놀이체험시설,시흥목감 어린이공원 2호,경기도 시흥시 산현동 54-2 (산현동 519),,,,경기데이터드림
주택단지,놀이체험시설,시흥 장현 금강 펜테리움 센트럴파크 어린이놀이터3(603동),경기도 시흥시 샛터말길 32-1 (군자동) 경기도 시흥시 샛터말길 32-1 (군자동),,,,경기데이터드림
주택단지,놀이체험시설,시흥 장현 금강 펜테리움 센트럴파크 유아놀이터(어린이집앞),경기도 시흥시 샛터말길 32-1 (군자동) 경기도 시흥시 샛터말길 32-1 (군자동),,,,경기데이터드림
주택단지,놀이체험시설,시흥 장현 금강 펜테리움 센트럴파크 어린이놀이터2(605동뒤),경기도 시흥시 샛터말길 32-1 (군자동) 경기도 시흥시 샛터말길 32-1 (군자동),,,,경기데이터드림
주택단지,놀이체험시설,시흥 장현 금강 펜테리움 센트럴파크 어린이놀이터1(피트니스센터 앞),경기도 시흥시 샛터말길 32-1 (군자동) 경기도 시흥시 샛터말길 32-1 (군자동),,,,경기데이터드림
주택단지,놀이체험시설,배곧한라비발디3차 유아놀이터,경기도 시흥시 서해안로 405 (정왕동),,,,경기데이터드림
주택단지,놀이체험시설,배곧한라비발디3차 어린이놀이터1,경기도 시흥시 서해안로 405 (정왕동),,,,경기데이터드림
주택단지,놀이체험시설,배곧한라비발디3차 어린이놀이터2,경기도 시흥시 서해안로 405 (정왕동),,,,경기데이터드림
주택단지,놀이체험시설,서울대학교 시흥캠퍼스 교직원 숙소 키즈카페 실내놀이시설,경기도 시흥시 서해안로 405 (정왕동) 경기도 시흥시 서해안로 405 (정왕동),,,,경기데이터드림
어린이집,놀이체험시설,동화어린이집,경기도 시흥시 수인로3247번길 27-13 (은행동) 경기도 시흥시 수인로3247번길 27-13 (은행동),,,,경기데이터드림
주택단지,놀이체험시설,시흥 신천동 연희아파트 마~바동 놀이터,경기도 시흥시 신천동 275번지 연희아파트,126.784461928,37.4369976665,,경기데이터드림
주택단지,놀이체험시설,시흥 신천동 연희아파트 가~나동 놀이터,경기도 시흥시 신천동 275번지 연희아파트,126.784461928,37.4369976665,,경기데이터드림
어린이집,놀이체험시설,시립대헌어린이집 놀이터,경기도 시흥시 문화마을로6번길 5-2,126.7804018538,37.4431112597,,경기데이터드림
주택단지,놀이체험시설,태광아파트 놀이터,경기도 시흥시 신천동 387번지 태광아파트,126.7807768599,37.4381831193,,경기데이터드림
주택단지,놀이체험시설,현대아파트 놀이터,경기도 시흥시 신천동 452-1번지 현대아파트,126.7792831846,37.4383452786,,경기데이터드림
도시공원,놀이체험시설,신천공원물놀이터,경기도 시흥시 포도원로109번길 9,126.785491119,37.4357510051,,경기데이터드림
도시공원,놀이체험시설,소래공원 어린이 놀이시설,경기도 시흥시 신천동 702번지,126.7822301864,37.4442603955,,경기데이터드림
주택단지,놀이체험시설,대우5차푸르지오아파트 102동 2층 놀이터,경기도 시흥시 신천동 709-32번지 시흥5차푸르지오,126.7865538933,37.4416793445,,경기데이터드림
도시공원,놀이체험시설,신라공원 어린이 놀이시설,경기도 시흥시 신천동 742번지,126.7817075771,37.4407697321,,경기데이터드림
도시공원,놀이체험시설,벌터공원 어린이 놀이시설,경기도 시흥시 신천1길 21,126.7799844983,37.4394762495,,경기데이터드림
도시공원,놀이체험시설,신천공원 어린이 놀이시설,경기도 시흥시 신천동 764번지,126.7849343546,37.4380434411,,경기데이터드림
어린이집,놀이체험시설,광개토어린이집 놀이터,경기도 시흥시 신천로100번안길 13-1,126.7867613485,37.4376875829,,경기데이터드림
도시공원,놀이체험시설,현진공원 어린이놀이시설,경기도 시흥시 신천동 775,126.7876242405,37.4384445291,,경기데이터드림
도시공원,놀이체험시설,도원공원 어린이 놀이시설,경기도 시흥시 신천4길 46,126.7775540397,37.4383076814,,경기데이터드림
도시공원,놀이체험시설,신흥공원 어린이 놀이시설,경기도 시흥시 신흥마을1길 28,126.778380426,37.4370057615,,경기데이터드림
어린이집,놀이체험시설,새싹어린이집,경기도 시흥시 신천8길 37-10,126.7771903593,37.4361602273,,경기데이터드림
도시공원,놀이체험시설,상아공원 어린이 놀이시설,경기도 시흥시 신천동 826-1번지,126.777619506,37.4361142555,,경기데이터드림
주택단지,놀이체험시설,상아아파트 어린이 놀이터,경기도 시흥시 신천8길 19,126.778759829,37.4363410727,,경기데이터드림
주택단지,놀이체험시설,동진2차 어린이 놀이터,경기도 시흥시 신천동 829번지 동진아파트,126.779169136,37.4372719678,,경기데이터드림
주택단지,놀이체험시설,신천 코아루웰라움아파트 어린이놀이터2(101동 후면),경기도 시흥시 신천동 83-103,,,,경기데이터드림
주택단지,놀이체험시설,신천 코아루웰라움아파트 어린이놀이터1(102동 후면),경기도 시흥시 신천동 83-103,,,,경기데이터드림
주택단지,놀이체험시설,시흥은행2지구신천역에피트 어린이놀이터1,경기도 시흥시 시흥대로 1124-17,126.7927262951,37.4368581235,,경기데이터드림
주택단지,놀이체험시설,동진1차아파트 1동 놀이터,경기도 시흥시 신천동 832-2번지 동진아파트,126.7785695192,37.438503169,,경기데이터드림
주택단지,놀이체험시설,"동진1차아파트 4,5동 놀이터",경기도 시흥시 신천동 832-2번지 동진아파트,126.7785695192,37.438503169,,경기데이터드림
주택단지,놀이체험시설,"동진1차아파트 2,3동 놀이터",경기도 시흥시 신천동 832-2번지 동진아파트,126.7785695192,37.438503169,,경기데이터드림
주택단지,놀이체험시설,은하수 드림필 아파트 놀이터,경기도 시흥시 신천동 833-9번지 은하수드림필아파트,126.780759774,37.4376061466,,경기데이터드림
어린이집,놀이체험시설,푸른어린이집 실외놀이시설,경기도 시흥시 신천로79번길 24-1,126.7833607992,37.4374867421,,경기데이터드림
어린이집,놀이체험시설,하늘어린이집 실외놀이시설,경기도 시흥시 신천로79번길 24,126.7834851342,37.4374874959,,경기데이터드림
도시공원,놀이체험시설,새말공원 어린이 놀이시설,경기도 시흥시 포도원로79번길 11-3,126.7832205629,37.4367828327,,경기데이터드림
도시공원,놀이체험시설,포도원공원 어린이 놀이시설,경기도 시흥시 신천동 851-7번지,126.7863257235,37.4353655198,,경기데이터드림
도시공원,놀이체험시설,둥지공원 어린이 놀이시설,경기도 시흥시 수인로3325번길 29,126.7889770747,37.4364750859,,경기데이터드림
주택단지,놀이체험시설,둥지동진아파트 놀이터,경기도 시흥시 신천동 858번지 동진아파트,126.7897519849,37.4358127398,,경기데이터드림
주택단지,놀이체험시설,뉴월드아파트 어린이 놀이터(101동),경기도 시흥시 신천동 869-2번지 뉴월드아파트,126.7904739543,37.4335726934,,경기데이터드림
도시공원,놀이체험시설,산호공원 어린이 놀이시설,경기도 시흥시 시흥대로1073번길 40,126.789059203,37.4325726981,,경기데이터드림
주택단지,놀이체험시설,신천산호아파트 어린이 놀이터,경기도 시흥시 신천동 870-5번지 산호아파트,126.789059203,37.4325726981,,경기데이터드림
주택단지,놀이체험시설,신천우남한신아파트 어린이놀이터,경기도 시흥시 신천동 871-4번지 우남한신아파트,126.7882626172,37.4319459667,,경기데이터드림
어린이집,놀이체험시설,아름나라어린이집 놀이터,경기도 시흥시 신천로 5,126.7924659298,37.4332961992,,경기데이터드림
도시공원,놀이체험시설,백제공원 어린이 놀이시설,경기도 시흥시 신천동 884-5번지,126.7922604073,37.432139676,,경기데이터드림
어린이집,놀이체험시설,시흥은혜어린이집 놀이터,경기도 시흥시 신천로19번안길 8,126.791477757,37.43140644,,경기데이터드림
도시공원,놀이체험시설,신일공원 어린이 놀이시설,경기도 시흥시 시흥대로1065번길 15,126.7908710046,37.4310242307,,경기데이터드림
주택단지,놀이체험시설,신천 경남아너스빌 아파트 어린이 놀이터,경기도 시흥시 신천동 943-1번지 경남아너스빌아파트,126.7906344768,37.434529097,,경기데이터드림
도시공원,놀이체험시설,복음공원 어린이 놀이시설,경기도 시흥시 신천동 944번지,126.7903870241,37.435116105,,경기데이터드림
주택단지,놀이체험시설,시흥신천휴먼시아1단지아파트놀이터,경기도 시흥시 신천동 946번지 휴먼시아,126.7907451038,37.4371797542,,경기데이터드림
도시공원,놀이체험시설,복음자리공원 어린이놀이시설,경기도 시흥시 신천동 947번지,126.7908655891,37.4355733779,,경기데이터드림
주택단지,놀이체험시설,삼환아파트 101동 뒤 놀이터,경기도 시흥시 신천동 949번지 시흥신천삼환나우빌,126.7912519625,37.4361732734,,경기데이터드림
주택단지,놀이체험시설,삼환아파트 105동 뒤 놀이터,경기도 시흥시 신천동 949번지 시흥신천삼환나우빌,126.7912519625,37.4361732734,,경기데이터드림
주택단지,놀이체험시설,신천역 한라비발디 (시흥은행지구) 어린이집 뒤 유아놀이터,경기도 시흥시 시흥대로 1124-17,126.7927262951,37.4368581235,,경기데이터드림
